"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_published_year","~end_node_property_isbn13","~end_node_property_description","~end_node_property_average_rating","~end_node_property_title","~start_node_property_published_year","~start_node_property_isbn13","~start_node_property_description","~start_node_property_average_rating","~start_node_property_title","~end_node_property_name"
"2","Book",,"BELONG_TO","4","Category",,,,,,2009,"9780061968464","Discover the world of the Queen’s Thief New York Times-bestselling author Megan Whalen Turner’s entrancing and award-winning Queen’s Thief novels bring to life the world of the epics and feature one of the most charismatic and incorrigible characters of fiction, Eugenides the thief. Megan Whalen Turner’s Queen’s Thief novels are rich with political machinations and intrigue, battles lost and won, dangerous journeys, divine intervention, power, passion, revenge, and deception. Perfect for fans of Leigh Bardugo, Marie Lu, Patrick Rothfuss, and George R. R. Martin. The brilliant thief Eugenides has visited the Queen of Attolia’s palace one too many times, leaving small tokens and then departing unseen. When his final excursion does not go as planned, he is captured by the ruthless queen. The Queen’s Thief novels have been praised by writers, critics, reviewers, and fans and have been honored with glowing reviews, “best of” citations, and numerous awards, including the Los Angeles Times Book Prize, a Newbery Honor, the Andre Norton Award shortlist, and the Mythopoeic Fantasy Award. Discover and rediscover the stand-alone companions, The Queen of Attolia, The King of Attolia, A Conspiracy of Kings, and Thick as Thieves, all epic novels set in the world of the Queen’s Thief. A Booklist Top 10 Fantasy Books for Youth ALA Popular Paperbacks for Young Adults A New York Public Library Book for the Teen Age Parent’s Choice Gold Award A Bulletin of the Center for Children’s Books Blue Ribbon Book “The Queen’s Thief books awe and inspire me. They have the feel of a secret, discovered history of real but forgotten lands. The plot-craft is peerless, the revelations stunning, and the characters flawed, cunning, heartbreaking, exceptional. Megan Whalen Turner’s books have a permanent spot on my favorites shelf, with space waiting for more books to come.”—Laini Taylor, New York Times-bestselling author of the Daughter of Smoke and Bone novels and Strange the Dreamer 'Unforgettable characters, plot twists that will make your head spin, a world rendered in elegant detail—you will fall in love with every page of these stories. Megan Whalen Turner writes vivid, immersive, heartbreaking fantasy that will leave you desperate to return to Attolia again and again.'—Leigh Bardugo, New York Times-bestselling author of the The Grisha Trilogy and Six of Crows “Megan Whalen Turner proves to be one of the brightest creative talents. With each book, she continues to add new levels and new luster to her sparkling imagination.”—Lloyd Alexander, Newbery Medalist and National Book Award-winning author of The Chronicles of Prydain “Readers will be spellbound.”—Kirkus Reviews (starred review) “Turner’s storytelling is so sure that readers will want to go along with her—and discover whatever it is that Eugenides will do next.”—Publishers Weekly (starred review) “[An] intense read . . . thoroughly involving and wholly satisfying on all fronts.”—The Horn Book (starred review)",0,"The Queen of Attolia","Young Adult Fiction"
"5","Book",,"BELONG_TO","10654","Category",,,,,,2009,"9780061977664","This omnibus covers Nikki Giovanni's complete work of poetry from 1967–1983. THE COLLECTED POETRY OF NIKKI GIOVANNI will include the complete volumes of five adult books of poetry: Black Feeling Black Talk/Black Judgement, My House, The Women and the Men, Cotton Candy on a Rainy Day, and Those Who Ride the Night Winds. Nikki self–published her first book Black Feeling, Black Talk/BlackJudgement in 1969, selling 10,000 copies; William Morrow published in 1970. Know for its iconic revolutionary phrases, it is heralded as one of the most important volumes of modern African–American poetry and is considered the seminal volume of Nikki's body of work. My House (Morrow 1972) marks a new dimension in tone and philosphy––This is Giovanni's first foray into the autobiographical. In The Women and the Men (Morrow 1975), Nikki displays her compassion for the people, things and places she has encountered––She reveres the ordinary and is in search of the extraordinary. Cotton Candy on a Rainy Day (Morrow 1978) is one of the most poignant and introspective of all Giovanni's collections. These poems chronicle the drastic change that took place during the 1970s––when the dreams of the Civil Rights era seemed to have evaporated. Those Who Ride the Night Winds (Morrow 1983) is devoted to 'the day trippers and midnight cowboys,' the ones who have devoted their lives to pushing the limits of the human condition and shattered the constraints of the stautus quo.",0,"The Collected Poetry of Nikki Giovanni","Poetry"
"7","Book",,"BELONG_TO","10251","Category",,,,,,2010,"9780061999420","SUGARPLUMS AND SCANDAL brings together the best of romance and mystery in one delightful collection of Christmas tales. In the expert hands of six of Avon's best storytellers, the holiday season takes on an air of love and scandalous surprises! Filled with Christmas miracles, romance, and suspense, this will make the perfect gift for both romance and mystery fans. Each author brings their own unique voice and characters to the collection, as well as their fan followings. All I Want For Christmas is My Two Front Teeth – Lori Avocato The Lords of Misrule – Dana Cameron The Ghost of Christmas Passed – Mary Daheim Partners in Crime – Cait London Holly Go Lightly – Suzanne Macpherson A Very Vampy Christmas – Kerrelyn Sparks",0,"Sugarplums and Scandal","Fiction"
"14","Book",,"BELONG_TO","10512","Category",,,,,,2010,"9780062032720","A lively insider's guide to starting a successful small business selling items old and new on eBay, written with personal anecdotes, well–kept secrets, and insider tips by Adam Ginsberg, eBay's most successful private salesperson. This is the insider's guide to making money on eBay. Adam Ginsberg is the most successful seller on eBay, moving around a million dollars' worth of merchandise every month. Not only will he impart his personal secrets on how to sell on eBay –learned through years of experience – and his tips on expanding your small business using eBay as a global market, but he'll also give fun side–notes and anecdotes, keeping the book lively and making it a fun and interesting read. This book will be a must–have for all current and aspiring eBay sellers, all small–business owners, and anyone who wants to learn how to start a million–dollar company.",0,"How to Buy, Sell, and Profit on eBay","Business & Economics"
"15","Book",,"BELONG_TO","10657","Category",,,,,,1993,"9780062507549","A bestselling author shows how we can reclaim and make peace with the 'shadow' side of our personality.",4.07,"Owning Your Own Shadow","Self-Help"
"17","Book",,"BELONG_TO","10485","Category",,,,,,1991,"9780062508119","Provides an introduction to Hinduism, Buddhism, Confucianism, Taoism, Islam, Judaism, Christianity, and the native traditions of the Americas, Australia, Africa, and Oceania",4.07,"The World's Religions","History"
"19","Book",,"BELONG_TO","10420","Category",,,,,,1993,"9780062508867","This vivid and detailed biography strips away centuries of distortion and myth and presents a balanced view of the man whose religion continues to dramatically affect the course of history.",4.15,"Muhammad","Biography & Autobiography"
"21","Book",,"BELONG_TO","10700","Category",,,,,,1994,"9780062511119","The essence of perennial Stoic wisdom in aphorisms of stunning insight and simplicity. The West's first and best little instruction book offers thoroughly contemporary and pragmatic reflections on how best to live with serenity and joy.",4.22,"A Manual for Living","Religion"
"22","Book",,"BELONG_TO","10251","Category",,,,,,1995,"9780062512796","Previously published as The Diary of a Magus, this book tells of Coelho's initiation into a spiritual path, leading to inner development and wisdom. He shares exercises in self-control and self-discovery, which he was taught on his pilgrimage along the ancient road to Santiago.",3.65,"The Pilgrimage","Fiction"
"24","Book",,"BELONG_TO","10251","Category",,,,,,1996,"9780062513342","A Magical Tale About Forgiving Our Past and Believing in Our Future The enchanting, true story of The Valkyries begins in Rio de Janeiro when author Paulo Coelho gives his mysterious master J., the only manuscript for his book The Alchemist. Haunted by a devastating curse, Coelho confesses to J., 'I′ve seen my dreams fall apart just when I seemed about to achieve them.' In response, J. gives Coelho a daunting task: He must find and speak with his guardian angel. 'The curse can be broken,' he replies, 'if you complete the task.' Rising to the challenge, Paulo and his wife, Cristina, drop everything, pack their bags, and take off on a forty day adventure into the starkly beautiful and sometimes dangerous Mojave Desert where they encounter more than they bargained for. A masterful blend of the exotic locales, dramatic adventure, and magical storytelling, for which Coelho′s fictional works are renowned, this true-life account is at once a modern-day adventure and a metaphysical odyssey.",3.31,"The Valkyries","Fiction"
